output_nclust_3_data_id_41_true_nClust_3	-1271.861211	13.650558	-1254.656411	30.855358	-1273.000302	12.511467	-378.159768	907.352002	-394.701757	890.810012

output_nclust_3_data_id_42_true_nClust_3	-1218.948874	14.627278	-1199.586106	33.990046	-1220.542040	13.034112	-321.321655	912.254497	-340.264445	893.311707

output_nclust_3_data_id_43_true_nClust_3	-1420.413284	14.653764	-1409.017162	26.049886	-1421.656629	13.410419	-530.207068	904.859980	-540.947435	894.119613

output_nclust_3_data_id_44_true_nClust_3	-1423.098839	16.385329	-1411.754791	27.729376	-1423.438244	16.045924	-537.318696	902.165472	-547.167470	892.316698

output_nclust_3_data_id_45_true_nClust_3	-1309.315184	14.530829	-1294.796268	29.049745	-1309.810021	14.035992	-420.651806	903.194207	-434.064849	889.781163

output_nclust_3_data_id_46_true_nClust_3	-1339.450394	14.244225	-1322.477528	31.217092	-1341.456870	12.237750	-444.895659	908.798961	-461.870735	891.823885

output_nclust_3_data_id_47_true_nClust_3	-1297.165430	15.616349	-1282.410941	30.370838	-1297.841032	14.940746	-405.117451	907.664327	-418.240858	894.540920

output_nclust_3_data_id_48_true_nClust_3	-1334.570534	14.220559	-1320.571720	28.219374	-1335.975202	12.815891	-446.504101	902.286992	-459.197897	889.593197

output_nclust_3_data_id_49_true_nClust_3	-1267.625366	14.844994	-1243.764941	38.705419	-1268.664569	13.805792	-366.483480	915.986880	-389.771035	892.699326

output_nclust_3_data_id_50_true_nClust_3	-1315.383383	15.232351	-1300.399890	30.215844	-1317.229647	13.386087	-422.067586	908.548149	-436.887637	893.728097

output_nclust_4_data_id_1_true_nClust_3	-1297.472237	-61.359362	-1150.805468	85.307406	-1301.664917	-65.552042	-262.013524	974.099350	-318.660009	917.452865

output_nclust_4_data_id_2_true_nClust_3	-1321.741921	-91.746951	-1160.750332	69.244639	-1323.109850	-93.114880	-288.817096	941.177875	-369.555703	860.439268

output_nclust_4_data_id_3_true_nClust_3	-1277.467658	-9.421607	-1220.187720	47.858331	-1281.037922	-12.991870	-347.641126	920.404925	-373.677835	894.368217

output_nclust_4_data_id_4_true_nClust_3	-1469.472756	-235.726690	-1183.250849	50.495217	-1400.357177	-166.611111	-270.335610	963.410456	-429.477933	804.268133

output_nclust_4_data_id_5_true_nClust_3	-1568.326912	-143.264946	-1384.698226	40.363740	-1493.204052	-68.142086	-494.025193	931.036774	-569.668424	855.393542

output_nclust_4_data_id_6_true_nClust_3	-1318.965405	-39.954921	-1230.381582	48.628902	-1309.550700	-30.540216	-308.755856	970.254627	-383.811165	895.199318

output_nclust_4_data_id_7_true_nClust_3	-1316.872430	-9.480815	-1251.173760	56.217854	-1320.067340	-12.675726	-374.111967	933.279648	-404.356539	903.035075

output_nclust_4_data_id_8_true_nClust_3	-1254.551710	-19.690309	-1174.342789	60.518611	-1262.284278	-27.422877	-296.537339	938.324062	-336.467698	898.393703

output_nclust_4_data_id_9_true_nClust_3	-1334.351878	-43.004717	-1233.282845	58.064316	-1353.705833	-62.358671	-335.787494	955.559668	-402.585961	888.761201

output_nclust_4_data_id_10_true_nClust_3	-1233.947205	-60.348012	-1082.053599	91.545593	-1241.138137	-67.538944	-191.515915	982.083277	-263.550624	910.048569

output_nclust_4_data_id_11_true_nClust_3	-1251.905417	-61.253633	-1111.811935	78.839850	-1240.201605	-49.549821	-235.281856	955.369929	-282.867035	907.784750

output_nclust_4_data_id_12_true_nClust_3	-1358.991220	-100.112952	-1183.149690	75.728577	-1306.296606	-47.418338	-307.901731	950.976537	-359.375025	899.503243

output_nclust_4_data_id_13_true_nClust_3	-1407.657635	-193.918035	-1135.742697	77.996903	-1419.519780	-205.780180	-259.231974	954.507626	-445.194654	768.544946

output_nclust_4_data_id_14_true_nClust_3	-1273.890195	-138.187052	-1142.212767	-6.509624	-1283.187634	-147.484491	-118.266950	1017.436193	-286.897626	848.805517

output_nclust_4_data_id_15_true_nClust_3	-1257.360502	-27.959612	-1160.026698	69.374191	-1257.808517	-28.407628	-281.826796	947.574093	-315.909263	913.491626

output_nclust_4_data_id_16_true_nClust_3	-1561.352671	-195.303129	-1292.343476	73.706066	-1565.983860	-199.934318	-408.564395	957.485147	-614.633020	751.416523

output_nclust_4_data_id_17_true_nClust_3	-1262.906220	-22.894578	-1180.438941	59.572701	-1258.279700	-18.268058	-302.953667	937.057975	-339.474144	900.537498

output_nclust_4_data_id_18_true_nClust_3	-1252.053216	-116.744454	-1031.293352	104.015409	-1274.336060	-139.027299	-155.560807	979.747954	-260.024814	875.283947

output_nclust_4_data_id_19_true_nClust_3	-1345.926768	-37.822984	-1265.982551	42.121233	-1348.376503	-40.272719	-251.063026	1057.040758	-322.697768	985.406016

output_nclust_4_data_id_20_true_nClust_3	-1286.610066	-63.116471	-1166.475349	57.018247	-1266.661493	-43.167898	-264.088739	959.404857	-306.250768	917.242827

output_nclust_4_data_id_21_true_nClust_3	-1358.421104	-23.069645	-1273.191136	62.160323	-1363.650579	-28.299119	-383.378878	951.972582	-431.379064	903.972395

output_nclust_4_data_id_22_true_nClust_3	-1397.051995	-49.584173	-1277.959861	69.507962	-1405.414405	-57.946582	-400.154410	947.313413	-449.557408	897.910414

output_nclust_4_data_id_23_true_nClust_3	-1746.090227	-449.582687	-1234.373150	62.134389	-1497.108398	-200.600858	-356.762863	939.744677	-560.350015	736.157525

output_nclust_4_data_id_24_true_nClust_3	-1413.607821	-71.113768	-1260.453578	82.040475	-1384.722818	-42.228764	-383.306884	959.187169	-401.339579	941.154474

output_nclust_4_data_id_25_true_nClust_3	-2023.257860	-742.816343	-2723.992339	-1443.550823	-2394.566371	-1114.124854	-1780.123647	-499.682131	-1439.390455	-158.948938

output_nclust_4_data_id_26_true_nClust_3	-1478.943688	-160.922037	-1252.071953	65.949697	-1491.348991	-173.327340	-375.232376	942.789274	-539.475630	778.546021

output_nclust_4_data_id_27_true_nClust_3	-1567.758072	-418.620617	-1051.426477	97.710979	-1663.459953	-514.322498	-151.752871	997.384584	-652.746666	496.390789

output_nclust_4_data_id_28_true_nClust_3	-1374.215177	-112.424344	-1179.747264	82.043569	-1381.128794	-119.337960	-289.119458	972.671375	-404.001539	857.789294

output_nclust_4_data_id_29_true_nClust_3	-1450.159825	-230.258188	-1146.960792	72.940844	-1450.310887	-230.409251	-260.051388	959.850248	-485.587976	734.313660

output_nclust_4_data_id_30_true_nClust_3	-1320.081599	-124.062945	-1292.637536	-96.618883	-1280.606365	-84.587712	-219.195056	976.823598	-297.293370	898.725283

output_nclust_4_data_id_31_true_nClust_3	-1762.262773	-496.232032	-1178.620387	87.410354	-1603.111366	-337.080625	-300.111580	965.919160	-639.873369	626.157372

output_nclust_4_data_id_32_true_nClust_3	-1290.489845	-24.178529	-1197.357249	68.954067	-1299.223903	-32.912587	-321.100537	945.210780	-366.664656	899.646660

output_nclust_4_data_id_33_true_nClust_3	-1341.884945	-39.850442	-1251.527815	50.506687	-1320.160457	-18.125954	-274.380970	1027.653532	-318.748614	983.285888

output_nclust_4_data_id_34_true_nClust_3	-1399.372864	-173.331771	-1157.177823	68.863270	-1312.364787	-86.323694	-279.039702	947.001391	-359.942885	866.098208

output_nclust_4_data_id_35_true_nClust_3	-1399.589587	-19.200405	-1325.032147	55.357035	-1411.614579	-31.225396	-446.479221	933.909961	-487.972322	892.416860

output_nclust_4_data_id_36_true_nClust_3	-1242.577329	-41.702339	-1128.333475	72.541514	-1220.792366	-19.917376	-250.667617	950.207373	-279.209763	921.665227

output_nclust_4_data_id_37_true_nClust_3	-1214.587765	-27.791259	-1116.166043	70.630462	-1226.020708	-39.224203	-239.664435	947.132071	-294.900758	891.895747

output_nclust_4_data_id_38_true_nClust_3	-1351.364926	-106.731636	-1139.404952	105.228338	-1347.874559	-103.241269	-241.089045	1003.544245	-341.366760	903.266531

output_nclust_4_data_id_39_true_nClust_3	-1300.211895	-12.391413	-1233.914842	53.905639	-1299.558557	-11.738075	-356.254911	931.565571	-374.062760	913.757721

output_nclust_4_data_id_40_true_nClust_3	-1331.821643	-33.560749	-1223.083042	75.177852	-1349.329404	-51.068511	-346.837709	951.423184	-411.242146	887.018748

output_nclust_4_data_id_41_true_nClust_3	-1261.883330	-30.951848	-1145.672550	85.258933	-1271.754384	-40.822902	-268.609343	962.322139	-317.810315	913.121167

output_nclust_4_data_id_42_true_nClust_3	-1222.601524	-18.388875	-1140.811586	63.401063	-1231.613156	-27.400507	-262.547135	941.665514	-303.574670	900.637979

output_nclust_4_data_id_43_true_nClust_3	-1465.337932	-81.419690	-1308.800242	75.118000	-1481.000099	-97.081857	-430.095203	953.823039	-526.745827	857.172415

output_nclust_4_data_id_44_true_nClust_3	-1422.977679	-3.093441	-1372.088693	47.795545	-1426.110904	-6.226666	-497.652598	922.231640	-520.325032	899.559206

output_nclust_4_data_id_45_true_nClust_3	-1442.832566	-159.470770	-1264.597762	18.764034	-1348.270559	-64.908763	-336.045577	947.316219	-405.976915	877.384881

output_nclust_4_data_id_46_true_nClust_3	-1349.180540	-13.019320	-1285.531739	50.629481	-1351.336383	-15.175163	-407.949871	928.211349	-434.260767	901.900453

output_nclust_4_data_id_47_true_nClust_3	-1355.840922	-89.471610	-1192.238552	74.130760	-1314.791988	-48.422676	-314.945063	951.424249	-367.775208	898.594104

output_nclust_4_data_id_48_true_nClust_3	-1313.159025	-26.683718	-1219.211796	67.263511	-1311.870010	-25.394703	-315.194469	971.280838	-343.891331	942.583976

output_nclust_4_data_id_49_true_nClust_3	-1278.460787	-26.425809	-1183.282190	68.752788	-1275.484629	-23.449651	-306.000729	946.034249	-349.563701	902.471276

output_nclust_4_data_id_50_true_nClust_3	-1441.940378	-153.893693	-1214.185495	73.861190	-1585.047376	-297.000691	-336.047374	951.999311	-643.060053	644.986633

output_nclust_5_data_id_1_true_nClust_3	-1387.502041	-206.375413	-1050.177708	130.948920	-1382.031636	-200.905007	-118.689126	1062.437503	-294.124957	887.001671

output_nclust_5_data_id_2_true_nClust_3	-1345.935210	-188.113543	-1176.958093	-19.136425	-1284.764591	-126.942923	-104.372590	1053.449078	-225.704664	932.117004

output_nclust_5_data_id_3_true_nClust_3	-1390.651843	-160.852201	-1298.865254	-69.065612	-1358.812119	-129.012477	-261.302272	968.497370	-393.045398	836.754245

output_nclust_5_data_id_4_true_nClust_3	-1530.026759	-354.996898	-1030.790686	144.239176	-1580.841631	-405.811770	-153.936823	1021.093038	-510.473253	664.556608

output_nclust_5_data_id_5_true_nClust_3	-1444.689736	-85.510856	-1242.174821	117.004058	-1428.920601	-69.741721	-363.319949	995.858930	-408.967723	950.211156

output_nclust_5_data_id_6_true_nClust_3	-1693.668808	-473.566842	-1137.636331	82.465635	-1470.062865	-249.960899	-216.010605	1004.091361	-443.867269	776.234697

output_nclust_5_data_id_7_true_nClust_3	-1337.160461	-59.637474	-1192.478988	85.043999	-1344.757328	-67.234340	-315.417195	962.105792	-384.242460	893.280527

output_nclust_5_data_id_8_true_nClust_3	-1266.662732	-52.360598	-1131.859184	82.442950	-1273.717028	-59.414894	-254.053733	960.248401	-312.175871	902.126263

output_nclust_5_data_id_9_true_nClust_3	-1498.762199	-223.991984	-1241.204146	33.566069	-1427.665158	-152.894943	-281.935388	992.834826	-405.076703	869.693511

output_nclust_5_data_id_10_true_nClust_3	-1470.900166	-336.415614	-998.343352	136.141199	-1486.117754	-351.633202	-119.593867	1014.890684	-431.646773	702.837778

output_nclust_5_data_id_11_true_nClust_3	-1695.574744	-528.687497	-1064.935184	101.952063	-1462.701901	-295.814654	-188.802435	978.084812	-435.810534	731.076713

output_nclust_5_data_id_12_true_nClust_3	-1310.136558	-133.552372	-1019.022461	157.561725	-1302.621542	-126.037356	-143.982690	1032.601496	-232.877956	943.706230

output_nclust_5_data_id_13_true_nClust_3	-1273.530389	-91.985120	-1071.266112	110.279156	-1279.428011	-97.882743	-194.755389	986.789880	-266.438355	915.106913

output_nclust_5_data_id_14_true_nClust_3	-1360.882793	-251.025667	-983.597948	126.259178	-1315.982420	-206.125294	-105.166733	1004.690393	-280.878978	828.978148

output_nclust_5_data_id_15_true_nClust_3	-1340.340333	-153.070917	-1076.834927	110.434488	-1392.285281	-205.015866	-198.635025	988.634390	-385.247657	802.021758

output_nclust_5_data_id_16_true_nClust_3	-1465.828108	-106.628558	-1279.946296	79.253254	-1417.436312	-58.236762	-386.331064	972.868486	-442.590674	916.608875

output_nclust_5_data_id_17_true_nClust_3	-1256.683855	-65.612846	-1084.068681	107.002327	-1288.728787	-97.657779	-206.315347	984.755662	-289.369327	901.701682

output_nclust_5_data_id_18_true_nClust_3	-1252.914548	-119.962567	-1023.334238	109.617743	-1280.845398	-147.893417	-147.829699	985.122283	-259.201777	873.750204

output_nclust_5_data_id_19_true_nClust_3	-1413.137579	-118.536509	-1181.945265	112.655805	-1422.428250	-127.827180	-291.824063	1002.777007	-370.290858	924.310212

output_nclust_5_data_id_20_true_nClust_3	-1369.479233	-197.173459	-1071.940702	100.365072	-1406.998759	-234.692985	-164.159517	1008.146258	-363.950269	808.355505

output_nclust_5_data_id_21_true_nClust_3	-1498.559047	-225.589029	-1152.309941	120.660077	-1490.228015	-217.257997	-274.162289	998.807729	-460.596973	812.373045

